sim|population|distance|rating|states|counties|wfos|hospitals|hospitalbeds|mobileparks|mobilehomes|psubstations|plines|slon|slat|elon|elat
1920|14544|1.7419|1|MN|27003|MPX|0|0|0|0|0|0|-93.1479|45.2375|-93.1159|45.2487
1922|80|1.393|0|IA|19059|DMX,FSD|0|0|0|0|0|0|-94.4992|45.1523|-94.4752|45.1632
1925|17984|4.3218|1|MN|27019|MPX|0|0|0|0|1|2|-93.5686|44.8637|-93.4973|44.9006
1925|96|0.0795|0|MN|27147|MPX|0|0|0|0|2|4|-93.2091|43.968|-93.2078|43.9687
1925|6960|7.8955|2|MN|27039|ARX|0|0|0|0|2|0|-92.7552|44.0493|-92.66|44.1408
1927|96|0.5982|1|MN|27121,27149|MPX|0|0|0|0|0|0|-93.5235|43.8634|-93.5153|43.8697
1927|112|0.0366|0|MN|27127|MPX|0|0|0|0|0|0|-92.749|44.1871|-92.7485|44.1875
1927|640|12.8053|1|MN|27097,27153|MPX|0|0|0|0|0|0|-94.6587|46.0064|-94.4794|46.1437
1928|272|2.8266|1|WI|55109|MPX|0|0|0|0|0|0|-92.357|45.1028|-92.3054|45.1215
1928|64|0.6386|0|MN|27041|MPX|0|0|0|0|2|2|-95.1538|45.8639|-95.1429|45.8692
1931|208|7.4214|1|MN|27067,27093|MPX|0|0|0|0|0|0|-94.7973|44.9711|-94.6701|45.0298
1935|48|0.7877|0|MN|27043|MPX|0|0|0|0|2|5|-93.2688|44.9196|-93.2536|44.9235
1937|432|6.2205|2|MN|27097,27145|MPX|0|0|0|0|0|0|-94.4998|45.8119|-94.3912|45.8607
1939|400|2.0305|1|MN|27043|MPX|0|0|0|0|3|7|-94.139|43.7757|-94.1035|43.7901
1939|15520|0.1625|0|MN|27037|MPX|0|0|1|75|0|0|-92.7911|44.7626|-92.7883|44.7639
1940|576|2.5116|1|MN|27165|MPX|0|0|0|0|0|0|-94.7017|44.0223|-94.6543|44.0349
1942|192|3.8743|1|IA|19063|DMX|0|0|0|0|1|0|-94.7663|43.3854|-94.698|43.4115
1943|1376|0.7344|0|MN|27145|MPX|0|0|0|0|3|7|-94.1876|45.4938|-94.1766|45.5011
1945|576|2.0846|2|MN|27013|MPX|0|0|0|0|0|0|-93.7492|44.1575|-93.7261|44.1827
1947|10944|1.1001|0|MN|27067|MPX|0|0|0|0|1|1|-94.9886|45.1972|-94.973|45.2087
1948|128|0.3363|1|MN|27157|ARX|0|0|0|0|0|0|-92.2511|44.2434|-92.2468|44.2472
1954|80|0.6346|1|MN|27145|MPX|0|0|0|0|0|0|-94.9821|45.7542|-94.9696|45.7569
1955|80|3.3396|1|MN|27081,27083|FSD|0|0|0|0|0|0|-96.0481|44.4386|-95.9849|44.456
1960|432|1.3088|1|MN|27145|MPX|0|0|0|0|0|0|-94.6634|45.7513|-94.6411|45.7621
1960|80|0.6284|0|MN|27063|FSD|0|0|0|0|0|0|-95.1048|43.7737|-95.093|43.777
1962|192|1.1781|1|MN|27093|MPX|0|0|0|0|0|0|-94.4421|45.2471|-94.4262|45.26
1962|96|2.142|0|MN|27101|FSD|0|0|0|0|0|0|-95.9665|44.0009|-95.9263|44.012
1964|48|1.113|1|MN|27129|MPX|0|0|0|0|0|0|-94.7342|44.805|-94.7126|44.8098
1969|96|1.2623|1|MN|27043|MPX|0|0|0|0|0|0|-93.9491|43.7332|-93.9264|43.7413
1971|112|3.6602|0|MN|27063,27091|MPX|0|0|0|0|0|0|-94.8375|43.6031|-94.7748|43.6304
1977|1232|0.538|0|MN|27171|MPX|0|0|0|0|1|6|-93.8013|45.1118|-93.7938|45.1176
1977|64|2.7823|2|MN|27101|FSD|0|0|0|0|0|0|-95.5244|44.0161|-95.4929|44.0494
1977|2544|0.2278|1|MN|27003|MPX|0|0|1|25|0|0|-93.2102|45.4347|-93.206|45.4361
1981|144|2.4174|0|MN|27083|FSD,MPX|0|0|0|0|0|0|-95.6064|44.3772|-95.5647|44.3955
1985|64|0.5812|1|MN|27033|MPX|0|0|0|0|0|0|-95.0967|44.1948|-95.0904|44.2019
1985|336|0.1307|0|MN|27019|MPX|0|0|0|0|0|0|-93.7109|44.708|-93.709|44.7093
1985|5392|1.5642|0|MN|27141|MPX|0|0|0|0|2|4|-93.5839|45.4883|-93.575|45.5101
1986|336|0.4156|0|MN|27145|MPX|0|0|0|0|0|0|-94.2527|45.7632|-94.2465|45.7673
1992|32|0.0781|0|IA|19109|DMX|0|0|0|0|0|0|-94.1801|43.4198|-94.1789|43.4205
1994|496|0.1351|0|MN|27109|ARX|0|0|0|0|0|0|-92.3794|44.1998|-92.3773|44.2011
1994|256|1.0378|1|MN|27095|MPX|0|0|0|0|0|0|-93.6763|45.821|-93.6598|45.8306
1994|80|2.0916|0|MN|27073,27173|MPX|0|0|0|0|1|3|-95.9831|44.8372|-95.9547|44.8598
1994|240|0.4425|0|MN|27083,27101|FSD|0|0|0|0|0|0|-93.2687|43.9315|-93.2614|43.9352
1994|464|1.644|0|MN|27099|ARX|0|0|0|0|3|6|-92.8927|43.7433|-92.8722|43.7619
1994|960|22.9232|2|MN|27067,27145|MPX|0|0|0|0|0|0|-95.1376|45.3723|-94.708|45.5109
1994|96|3.2524|0|MN|27015|MPX|0|0|0|0|0|0|-94.7678|44.4452|-94.7092|44.4667
1994|704|6.1698|1|MN|27013|MPX|0|0|0|0|0|0|-94.0737|43.9496|-93.9856|44.0125
1994|29328|0.4263|1|MN|27037|MPX|0|0|2|200|5|14|-93.1769|44.7191|-93.1698|44.7226
1994|160|0.019|0|MN|27093|MPX|0|0|0|0|0|0|-94.4479|45.0945|-94.4476|45.0947
1994|3936|3.8955|1|MN|27025|MPX|0|0|0|0|0|0|-92.8506|45.425|-92.7766|45.447
1994|14288|1.2503|1|MN|27037|MPX|0|0|1|125|4|11|-93.1226|44.8091|-93.1127|44.8258
1994|64|0.7855|2|MN|27067|MPX|0|0|0|0|0|0|-94.8014|45.0961|-94.7917|45.1052
1994|80|0.3301|0|MN|27145|MPX|0|0|0|0|0|0|-94.7141|45.4882|-94.7082|45.4906
1994|144|0.4022|0|MN|27129|MPX|0|0|0|0|0|0|-95.3842|44.899|-95.3762|44.9004
1994|39520|5.409|1|MN|27053|MPX|0|0|1|25|3|8|-93.4859|44.9648|-93.4152|45.025
1994|64|4.2456|1|MN|27033|FSD|0|0|0|0|0|0|-95.3348|43.9971|-95.2499|44.004
1994|240|3.007|1|MN|27097|MPX|0|0|0|0|0|0|-94.2337|46.073|-94.1872|46.1022
1994|176|0.4756|1|MN|27023,27173|MPX|0|0|0|0|2|2|-93.7012|45.5452|-93.6931|45.5491
1994|48|7.8784|0|MN|27063|FSD|0|0|0|0|0|0|-94.2594|45.2338|-94.1065|45.2715
1997|2160|1.9186|1|MN|27171|MPX|0|0|0|0|0|0|-93.9945|45.4281|-93.9632|45.4451
1998|1968|1.8762|0|MN|27171|MPX|1|268|3|325|2|5|-93.8742|45.1626|-93.842|45.1775
1998|224|7.0368|1|MN|27101|FSD|1|25|0|0|2|0|-94.7413|44.1992|-94.6363|44.2679
1999|352|0.3819|1|MN|27145|MPX|0|0|1|25|1|0|-94.5805|45.6588|-94.5741|45.6621
1999|48|0.7637|0|MN|27033|MPX|0|0|0|0|0|0|-95.0433|44.1103|-95.029|44.1144
1999|176|1.7596|0|MN|27023|MPX|0|0|0|0|0|0|-95.2096|45.0677|-95.186|45.0869
1999|64|2.2968|0|MN|27013|MPX|0|0|0|0|0|0|-93.4253|45.5548|-93.3937|45.5796
1999|64|1.296|1|MN|27165|MPX|0|0|0|0|0|0|-94.3639|43.9226|-94.3469|43.9369
1999|48|0.6609|2|IA|19109|MPX|0|0|0|0|0|0|-95.5216|45.487|-95.5111|45.4932
1999|2528|0.9661|0|MN|27161|MPX|0|0|0|0|3|7|-93.4052|44.0668|-93.3948|44.0787
1999|48|0.2201|0|MN|27023|MPX|0|0|0|0|0|0|-95.8101|45.15|-95.807|45.1523
1999|736|1.6551|0|MN|27039|ARX|0|0|0|0|0|0|-92.9608|44.0717|-92.9359|44.0876
1999|64|1.1036|0|MN|27023|MPX|0|0|0|0|0|0|-95.3757|45.1133|-95.3553|45.1203
1999|112|1.1062|0|IA|19081|DMX|0|0|0|0|0|0|-93.8823|43.2454|-93.866|43.2561
1999|208|0.6613|0|MN|27145|MPX|0|0|0|0|0|0|-94.2929|45.4437|-94.2827|45.45
2000|2256|0.4724|0|MN|27015|MPX|0|0|0|0|0|0|-94.9025|44.2694|-94.8954|44.2739
2000|240|0.141|0|MN|27037|MPX|0|0|0|0|0|0|-93.0962|44.5767|-93.0942|44.5782
2001|128|0.1303|0|MN|27047|ARX|0|0|0|0|0|0|-93.7492|43.373|-93.7467|43.3735
2002|2288|3.9161|3|MN|27101|FSD|0|0|0|0|0|0|-95.739|43.9523|-95.7101|44.005
2002|448|3.4835|0|MN|27145|MPX|0|0|1|25|1|0|-94.8358|45.6434|-94.7791|45.6746
2005|192|2.5907|1|MN|27067,27145|MPX|0|0|0|0|0|0|-94.8935|45.4507|-94.8464|45.4684
2018|48|1.1973|0|MN|27151|MPX|0|0|0|0|0|0|-95.4425|45.2845|-95.4293|45.2991
2018|864|2.1919|1|MN|27013|MPX|0|0|0|0|0|0|-94.2029|44.1257|-94.1829|44.154
2018|64|1.5218|1|MN|27063|FSD|0|0|0|0|0|0|-95.3681|43.5413|-95.3456|43.5561
2019|112|2.2804|0|MN|27127|MPX|0|0|0|0|0|0|-94.852|44.5057|-94.8236|44.5317
2019|256|1.4203|0|MN|27093|MPX|0|0|0|0|1|4|-94.3111|45.0922|-94.2838|45.0992
2019|160|2.395|0|MN|27015|MPX|0|0|0|0|2|4|-94.6015|44.2957|-94.5551|44.3058
2019|4064|0.2865|0|MN|27003|MPX|0|0|0|0|0|0|-93.3139|45.3608|-93.3087|45.3628
2020|96|0.4537|0|MN|27129|MPX|0|0|0|0|0|0|-94.9816|44.8199|-94.9731|44.8226
2020|144|4.017|1|MN|27127,27129|MPX|0|0|0|0|0|0|-95.101|44.6164|-95.0463|44.6595
2020|784|3.2895|1|MN|27171|MPX|0|0|0|0|2|4|-93.8715|45.0604|-93.8063|45.0723
2021|736|0.5607|1|MN|27025|MPX|0|0|0|0|0|0|-93.9114|44.0864|-93.9017|44.0906
2023|416|0.8805|0|MN|27067|MPX|0|0|0|0|0|0|-94.9662|45.2503|-94.9567|45.2612
2027|27296|2.2619|0|MN|27053,27139|MPX|1|390|0|0|2|4|-93.3834|44.8388|-93.3516|44.8625
2029|1360|22.9036|3|MN|27013,27091|MPX|0|0|0|0|4|9|-94.4758|43.6591|-94.1818|43.9137
2029|144|0.4283|1|IA|19109|DMX|0|0|0|0|0|0|-94.2648|43.2803|-94.257|43.2828
2029|304|0.08|0|MN|27009|MPX|0|0|0|0|0|0|-93.9419|45.664|-93.9406|45.6648
2032|96|1.9716|1|MN|27015,27129|MPX|0|0|0|0|0|0|-94.7225|44.5124|-94.6879|44.5268
2032|48|3.2162|1|MN|27073|MPX|0|0|0|0|0|0|-96.0446|45.1554|-95.9967|45.1875
2038|96|1.6233|0|MN|27173|MPX|0|0|0|0|0|0|-95.1913|44.3482|-95.1628|44.3598
2039|48|0.2246|1|MN|27063|FSD|0|0|0|0|0|0|-95.3412|43.596|-95.3388|43.5987
2041|10272|4.735|1|MN|27131|MPX|0|0|4|250|3|11|-93.2894|44.2601|-93.2178|44.3056
2045|64|0.1029|0|MN|27015|MPX|0|0|0|0|0|0|-94.7356|44.4144|-94.7349|44.4158
2047|3888|0.3625|1|MN|27153|MPX|0|0|0|0|0|0|-94.8128|46.0079|-94.8078|46.0118
2049|112|3.2318|2|MN|27013|MPX|0|0|0|0|0|0|-94.394|43.5946|-94.3586|43.6337
2052|80|0.2124|0|MN|27173|MPX|0|0|0|0|0|0|-95.3965|43.672|-95.3933|43.674
2061|14896|4.0157|1|MN|27145|MPX|0|0|0|0|0|0|-94.2395|45.5938|-94.1816|45.6355
2065|96|2.7049|1|IA|19189|DMX|0|0|0|0|0|0|-93.6656|43.4365|-93.6157|43.4512
2066|4288|0.0222|1|MN|27037|MPX|0|0|0|0|2|8|-93.0239|44.6755|-93.0235|44.6757
2071|48|0.083|0|MN|27129|MPX|0|0|0|0|1|0|-94.8975|44.7465|-94.8961|44.7471
2073|1856|7.9204|1|MN|27145,27153|MPX|0|0|0|0|0|0|-94.7918|45.723|-94.6715|45.801
2074|256|0.8197|0|MN|27065|MPX|0|0|0|0|0|0|-93.2072|45.8063|-93.1917|45.8112
2075|64|0.1499|0|MN|27073|MPX|0|0|0|0|0|0|-95.9101|45.1008|-95.9079|45.1024
2076|576|6.9605|2|MN|27097|MPX|0|0|0|0|0|0|-94.1673|45.8823|-94.0359|45.9247
2076|6416|6.6749|1|MN|27053|MPX|0|0|0|0|1|2|-93.6582|45.1299|-93.5664|45.2016
2076|1104|2.017|2|MN|27013|MPX|0|0|0|0|1|2|-94.5562|43.4815|-94.5348|43.5063
2076|1792|15.1191|1|MN|27039,27147|ARX,MPX|0|0|0|0|0|0|-93.1426|44.0904|-92.8513|44.1547
2076|48|1.454|0|MN|27023|MPX|0|0|0|0|0|0|-95.3902|45.127|-95.3649|45.1382
2076|80|1.2547|0|MN|27127|MPX|0|0|0|0|0|0|-95.0557|44.4666|-95.0375|44.4793
2079|2224|6.4375|1|MN|27039,27049|ARX,MPX|0|0|1|25|1|1|-92.6885|44.2028|-92.5855|44.2597
2086|480|2.3095|2|MN|27145|MPX|0|0|0|0|0|0|-94.3664|45.7663|-94.3468|45.7968
2086|368|0.5031|0|MN|27009|MPX|0|0|0|0|0|0|-93.9033|45.76|-93.8944|45.7639
2086|96|1.2081|0|MN|27127,27173|MPX|0|0|0|0|0|0|-95.5112|44.5948|-95.4904|44.6041
2087|64|0.3307|1|MN|27127|MPX|0|0|0|0|0|0|-95.0389|44.3489|-95.0361|44.3533
2088|64|0.0456|0|MN|27063|FSD|0|0|0|0|0|0|-94.9557|43.554|-94.9552|43.5545
2089|224|0.9532|0|MN|27109,27157|ARX|0|0|0|0|0|0|-92.308|44.2308|-92.2985|44.2428
2089|80|0.366|0|MN|27083|FSD|0|0|0|0|0|0|-95.7787|44.5487|-95.7736|44.5525
2089|240|0.7033|0|MN|27093|MPX|0|0|0|0|0|0|-94.6849|45.3335|-94.6727|45.3389
2090|160|2.4411|0|MN|27013|MPX|0|0|0|0|0|0|-93.802|44.0123|-93.7795|44.0437
2090|2240|0.161|0|MN|27037|MPX|0|0|0|0|0|0|-94.2035|43.6495|-94.2009|43.651
2091|48|0.0893|0|IA|19189|DMX|0|0|0|0|0|0|-93.6475|43.3952|-93.6462|43.396
2094|3984|1.0159|0|MN|27037|MPX|0|0|0|0|2|6|-93.1155|44.9213|-93.0953|44.9247
2094|240|0.3096|0|MN|27063|FSD|0|0|0|0|1|5|-94.5818|45.0367|-94.577|45.0396
2094|32|0.0973|0|MN|27129|MPX|0|0|0|0|0|0|-95.6829|44.4384|-95.6812|44.4391
2094|432|0.5938|0|MN|27013|MPX|0|0|0|0|2|7|-94.757|45.8891|-94.7482|45.8951
2096|1216|0.7472|0|MN|27093,27145|MPX|0|0|0|0|0|0|-94.2727|45.3211|-94.2597|45.3269
2096|848|1.0474|1|MN|27141|MPX|0|0|0|0|2|4|-93.9192|45.4803|-93.8985|45.4847
2097|304|0.6782|0|MN|27145|MPX|0|0|0|0|0|0|-94.1121|45.436|-94.101|45.4419
2102|352|0.4785|0|WI|55095|MPX|0|0|0|0|0|0|-92.4262|45.2951|-92.4164|45.2957
2103|176|0.9343|2|MN|27067,27151|MPX|0|0|0|0|0|0|-95.1957|45.203|-95.181|45.2116
2103|64|1.6247|1|MN|27121|MPX|0|0|0|0|0|0|-95.1467|45.7589|-95.1385|45.7817
2103|336|2.2381|1|MN|27093|MPX|0|0|0|0|0|0|-94.3383|45.233|-94.3085|45.2577
2106|384|1.5023|0|MN|27039|MPX|0|0|0|0|0|0|-92.9188|44.1798|-92.8941|44.1924
2106|208|0.7483|0|MN|27013|MPX|0|0|0|0|0|0|-94.1147|44.2304|-94.1027|44.237
2106|48|1.784|1|MN|27121|MPX|0|0|0|0|0|0|-93.3414|43.9284|-93.3146|43.9455
2106|240|2.8263|1|MN|27085,27093|MPX|0|0|0|0|0|0|-94.4782|44.9997|-94.4284|45.0206
2106|1264|0.948|0|MN|27025|MPX|0|0|0|0|0|0|-92.6829|45.3774|-92.6673|45.3856
2122|256|0.5083|0|MN|27067|MPX|0|0|0|0|0|0|-94.9143|45.1117|-94.9088|45.118
2122|32|0.5901|1|MN|27129|MPX|0|0|0|0|0|0|-95.0902|44.9324|-95.081|44.9379
2122|32|1.5723|0|MN|27129|MPX|0|0|0|0|0|0|-94.9218|44.9033|-94.8926|44.9128
2122|272|0.4419|0|MN|27059|MPX|0|0|0|0|0|0|-93.1125|45.6678|-93.1071|45.6729
2125|48|0.807|0|MN|27033|MPX|0|0|0|0|0|0|-95.2631|44.1713|-95.2485|44.1765
2125|112|3.2424|1|MN|27145|MPX|0|0|0|0|0|0|-94.7967|45.4657|-94.7619|45.5058
2127|1712|6.4666|2|MN|27131,27139|MPX|0|0|0|0|1|3|-93.3994|44.5544|-93.3423|44.6387
2128|1184|5.7866|1|MN|27129|MPX|0|0|0|0|1|0|-94.912|44.7514|-94.8491|44.8223
2130|3280|1.1012|2|WI|55093|MPX|0|0|0|0|0|0|-92.4539|44.7767|-92.4333|44.783
2133|128|6.2226|1|MN|27165|MPX|1|183|1|25|4|7|-92.9532|44.7995|-92.8656|44.8647
2133|64|1.0275|1|MN|27091|MPX|0|0|0|0|0|0|-94.7823|43.8259|-94.7727|43.839
2133|272|4.73|1|MN|27067,27151|MPX|0|0|0|0|0|0|-95.2169|45.36|-95.1557|45.4133
2135|896|1.3523|1|MN|27009|MPX|0|0|0|0|0|0|-94.1716|45.8275|-94.1483|45.8383
2137|80|2.2927|0|MN|27127|MPX|0|0|0|0|0|0|-95.432|44.3664|-95.3998|44.3903
2142|64|0.3394|0|MN|27013|MPX|0|0|0|0|0|0|-94.2009|43.9589|-94.1952|43.9616
2143|64|1.0777|0|MN|27149,27151|MPX|0|0|0|0|0|0|-94.3901|45.2331|-94.3721|45.2422
2147|272|0.7764|1|MN|27039|ARX|0|0|0|0|0|0|-92.7504|44.1247|-92.7408|44.1335
2150|96|0.5226|0|MN|27099|ARX|0|0|0|0|0|0|-92.6865|43.6982|-92.6817|43.7049
2154|288|2.4521|0|MN|27049|MPX|0|0|0|0|0|0|-94.5963|44.9415|-94.5523|44.9585
2155|32|0.3627|0|MN|27129|MPX|0|0|0|0|0|0|-94.7813|44.8801|-94.7748|44.8827
2156|448|20.1587|3|MN|27033,27101|FSD|0|0|0|0|0|0|-95.5208|43.968|-95.2285|44.1704
2156|336|0.6035|1|MN|27109|ARX|0|0|0|0|5|12|-92.5762|44.0266|-92.5679|44.033
2161|432|0.0494|1|MN|27131|MPX|0|0|0|0|0|0|-93.317|44.3782|-93.3166|44.3788
2162|128|2.6091|1|MN|27033,27101|MPX|0|0|0|0|1|0|-95.4656|44.2249|-95.4143|44.2335
2162|80|0.0191|1|MN|27083|FSD|0|0|0|0|0|0|-95.7412|44.4074|-95.741|44.4076
2162|96|1.3609|1|IA|19109|MPX|0|0|0|0|0|0|-94.2422|43.4936|-94.2165|43.5001
2162|592|0.4147|0|MN|27037|MPX|0|0|2|100|0|0|-93.9059|44.1139|-93.8983|44.1164
2162|128|0.9359|3|MN|27093|MPX|0|0|0|0|0|0|-94.429|45.2088|-94.4138|45.2171
2164|5168|0.1542|0|MN|27019|MPX|0|0|0|0|0|0|-93.7734|44.8863|-93.771|44.8876
2165|64|2.6718|0|MN|27023|MPX|0|0|0|0|0|0|-95.7199|45.0704|-95.6705|45.0871
2169|336|0.4732|0|MN|27067|MPX|0|0|0|0|0|0|-95.0467|44.0791|-95.0386|44.0828
2169|32|0.9151|1|MN|27063|FSD|0|0|0|0|0|0|-95.0415|43.8075|-95.0241|43.8117
2171|768|3.7869|0|MN|27093|MPX|0|0|0|0|0|0|-93.6432|44.5534|-93.5846|44.5889
2172|96|0.9421|0|MN|27127|MPX|0|0|0|0|0|0|-95.0124|44.4341|-94.997|44.4422
2174|80|0.8818|0|MN|27101|FSD|0|0|0|0|0|0|-95.8926|44.1171|-95.8839|44.1282
2174|672|2.8033|1|MN|27145|MPX|0|0|0|0|4|8|-94.3109|45.5864|-94.2781|45.6199
2174|32|0.1327|1|MN|27033|FSD|0|0|0|0|0|0|-95.1423|44.0821|-95.1411|44.0838
2174|3120|0.2949|2|MN|27079|MPX|0|0|0|0|0|0|-93.5419|44.4696|-93.5372|44.4722
2174|96|0.5018|0|MN|27093|MPX|0|0|0|0|0|0|-94.6003|45.2175|-94.593|45.2226
2174|2800|1.4508|1|MN|27141|MPX|0|0|0|0|0|0|-93.6485|45.444|-93.6221|45.4539
2174|64384|1.1175|0|MN|27053|MPX|1|25|3|275|2|11|-93.3036|45.1453|-93.287|45.1565
2174|224|0.0631|0|MN|27099|ARX|0|0|1|75|0|0|-92.8047|43.8621|-92.8034|43.8622
2175|304|5.2564|3|MN|27043|MPX|0|0|0|0|0|0|-92.3456|44.2397|-92.2881|44.3036
2176|64|0.0321|0|MN|27043|MPX|0|0|0|0|0|0|-93.9025|43.7412|-93.902|43.7415
2179|112|10.2659|3|MN|27151|MPX|0|0|0|0|0|0|-95.9803|45.298|-95.8062|45.3822
2179|320|4.4161|1|MN|27097|MPX|0|0|0|0|0|0|-94.1921|45.9898|-94.1598|46.0496
2179|240|0.9428|0|MN|27081,27173|MPX|0|0|0|0|0|0|-95.2117|45.6703|-95.2016|45.682
2187|32|0.0139|0|MN|27127|MPX|0|0|0|0|0|0|-95.5287|44.3535|-95.5286|44.3537
2189|112|3.4048|1|MN|27083|FSD|0|0|0|0|0|0|-95.6418|44.3981|-95.61|44.4419
2191|256|14.4156|3|MN|27129|MPX|0|0|0|0|0|0|-94.8145|44.7393|-94.574|44.8593
2191|64|1.6397|2|MN|27043|MPX|0|0|0|0|0|0|-93.9005|43.8755|-93.87|43.8844
2192|2320|1.4716|1|MN|27015|MPX|0|0|0|0|0|0|-94.8823|44.2819|-94.859|44.295
2197|912|1.0966|0|MN|27131|MPX|0|0|0|0|2|4|-93.8971|44.1722|-93.878|44.1802
2197|48|0.8875|0|MN|27015|MPX|0|0|0|0|0|0|-94.8045|44.3725|-94.7878|44.3774
2197|272|1.1359|3|MN|27161|MPX|0|0|0|0|0|0|-93.3373|44.1163|-93.3245|44.13
2197|640|2.9782|1|MN|27161|MPX|0|0|0|0|1|1|-93.6148|44.217|-93.5752|44.2494
2200|224|0.0291|0|MN|27095|MPX|0|0|0|0|0|0|-93.4309|45.6791|-93.4304|45.6794
2204|10064|1.8271|0|MN|27139|MPX|0|0|3|275|2|5|-93.366|44.7053|-93.3388|44.7233
2214|2896|0.4152|1|MN|27139|MPX|0|0|0|0|4|8|-93.475|45.9782|-93.4697|45.983
2215|400|1.2982|0|MN|27063|FSD|0|0|0|0|0|0|-93.9865|45.0971|-93.9722|45.1129
2215|80|0.0878|0|MN|27105|FSD|0|0|0|0|0|0|-95.5319|43.7076|-95.5305|43.7083
2215|3232|1.1153|0|MN|27003|MPX|0|0|0|0|0|0|-93.1394|45.3973|-93.1211|45.4071
2215|176|4.4941|1|MN|27173|MPX|0|0|0|0|0|0|-95.9904|44.733|-95.9066|44.7593
2217|336|0.009|0|MN|27025|DLH|0|0|0|0|0|0|-92.8263|44.0409|-92.8262|44.041
2218|5280|2.8641|0|MN|27053,27171|MPX|0|0|0|0|1|2|-92.5982|44.1521|-92.5469|44.1712
2218|160|1.1525|1|MN|27097,27153|MPX|0|0|0|0|0|0|-94.5769|46.0534|-94.5557|46.0612
2219|32|0.2736|3|MN|27063|FSD|0|0|0|0|0|0|-95.1914|43.8373|-95.188|43.8404
2219|48|1.294|0|MN|27141|MPX|0|0|0|0|0|0|-93.6505|45.4972|-93.6251|45.503
2222|14288|0.9917|0|MN|27037|MPX|0|0|1|125|4|11|-93.1144|44.8266|-93.096|44.8325
2223|224|0.0433|1|MN|27049,27131|MPX|0|0|0|0|0|0|-92.9592|44.3625|-92.9585|44.3629
2225|15664|4.0139|0|MN|27109|ARX|0|0|0|0|0|0|-92.4571|44.1423|-92.4165|44.1925
2226|96|0.8497|0|MN|27073|MPX|0|0|0|0|0|0|-93.5089|45.773|-93.4989|45.7831
2226|1376|2.1341|0|MN|27015|MPX|1|206|0|0|2|4|-94.7287|44.3269|-94.6966|44.3475
2226|704|1.2447|1|WI|55093|MPX|0|0|0|0|0|0|-92.386|44.6315|-92.3851|44.6495
2226|48|0.8888|2|MN|27011|MPX|0|0|0|0|0|0|-96.0773|45.2942|-96.0607|45.2997
2228|384|0.8611|1|MN|27059,27095|MPX|0|0|0|0|0|0|-93.44|45.6939|-93.4312|45.7048
2231|64|1.9021|1|MN|27101|FSD|0|0|0|0|0|0|-95.9777|44.1038|-95.9406|44.1107
2234|304|0.0934|0|MN|27059|MPX|0|0|0|0|1|2|-93.0527|45.5239|-93.0514|45.5249
2234|17312|0.2901|1|MN|27163|MPX|0|0|0|0|0|0|-94.6913|44.0289|-94.686|44.0308
2234|16|0.9717|0|MN|27063|FSD|0|0|0|0|0|0|-95.2831|43.5398|-95.2677|43.5483
2234|624|0.412|0|MN|27083|FSD|0|0|1|25|2|5|-95.8283|44.466|-95.822|44.4699
2234|64|2.6308|0|MN|27147|ARX|0|0|0|0|1|2|-93.0075|44.0494|-92.9655|44.0727
2234|64|0.8454|0|IA|19109|DMX|0|0|0|0|0|0|-94.221|43.3208|-94.2056|43.3257
2234|1536|3.0011|0|MN|27079|MPX|0|0|0|0|1|1|-93.5204|44.5482|-93.4641|44.5648
2238|48|1.5547|1|IA|19063|MPX|0|0|0|0|0|0|-94.6111|43.5045|-94.5891|43.5203
2241|128|0.1842|3|MN|27093|MPX|1|35|2|100|1|2|-94.5345|45.1344|-94.5333|45.1369
2242|48|0.9322|1|MN|27081|FSD|0|0|0|0|0|0|-96.0631|44.3748|-96.0458|44.3802
2251|272|1.4251|0|MN|27153|MPX|0|0|0|0|0|0|-94.8609|45.8548|-94.8317|45.8584
2254|1504|0.3734|0|MN|27147|MPX|0|0|0|0|0|0|-93.1663|44.2051|-93.1606|44.2087
2254|656|1.9331|1|MN|27065,27115|DLH|0|0|0|0|0|0|-93.081|45.8769|-93.0469|45.8918
2254|784|2.9504|1|MN|27067|MPX|0|0|0|0|0|0|-95.1411|45.0318|-95.0831|45.044
2254|48|0.087|0|IA|19189|MPX|0|0|0|0|0|0|-93.5601|43.5428|-93.5589|43.5437
2254|112|2.7566|1|MN|27091|MPX|0|0|0|0|0|0|-94.2382|43.885|-94.1866|43.8994
2254|256|6.544|1|MN|27023,27173|MPX|0|0|0|0|0|0|-95.6189|44.916|-95.5507|44.9975
2254|48|0.1602|1|MN|27083|MPX|0|0|0|0|0|0|-95.5787|44.3212|-95.576|44.3226
2255|208|0.3734|1|MN|27013|MPX|0|0|0|0|0|0|-93.8695|45.303|-93.865|45.3073
2255|64|1.4858|1|MN|27105|FSD|0|0|0|0|0|0|-95.4942|43.6298|-95.4794|43.6484
2255|16|0.1984|1|MN|27151|MPX|0|0|0|0|0|0|-96.0202|45.3557|-96.0179|45.3581
2256|288|10.3128|1|MN|27067,27145|MPX|0|0|0|0|1|0|-95.1374|45.3669|-95.0286|45.4951
2257|128|0.9774|0|MN|27015|MPX|0|0|0|0|0|0|-94.7709|44.2469|-94.7533|44.2533
2257|592|5.4057|2|MN|27093,27129|MPX|0|0|0|0|0|0|-94.7031|44.9397|-94.6089|44.9806
2259|96|3.5888|1|MN|27129|MPX|0|0|0|0|0|0|-94.9104|43.3182|-94.8433|43.3005
