population,hospitals,mobilehomes,psubstations
16,0,0,0
80,0,0,0
176,0,0,1
256,0,0,0
0,0,0,0
48,0,0,3
2128,0,0,1
16,0,0,2
512,0,0,0
64,0,0,2
64,0,0,0
1440,0,0,0
5264,0,0,1
32,0,0,0
1344,1,25,0
4640,0,0,0
128,0,0,0
5712,0,350,4
176,0,0,2
16,0,0,0
752,0,0,1
2160,0,0,0
176,0,0,1
0,0,0,0
5520,0,0,3
912,0,0,6
0,0,0,0
32,0,0,0
128,0,0,0
16,0,0,0
48,0,0,0
48,1,0,1
176,0,0,2
80,0,0,0
336,0,0,0
0,0,0,0
160,0,0,0
192,0,0,2
2064,0,0,0
16,0,0,0
1648,1,0,4
96,0,0,0
560,0,0,0
80,0,0,0
0,0,0,0
2064,0,0,1
48,0,0,1
144,0,0,0
320,0,0,0
0,0,0,0
2624,0,0,0
512,0,0,2
320,0,0,0
96,0,0,0
16432,0,0,0
144,0,0,1
160,0,0,0
2080,0,0,3
16,0,0,0
112,0,0,0
112,0,0,0
592,0,0,0
16,0,0,0
912,0,0,3
4672,0,0,3
6352,0,275,4
36880,1,175,5
80,0,0,0
96,0,0,1
688,0,50,0
32,0,0,0
32,0,0,0
128,0,0,0
112,0,0,0
1504,1,0,1
16,0,0,1
48,0,0,0
592,0,0,0
208,0,0,1
0,0,0,0
192,0,0,1
64,1,0,0
32,0,0,0
2544,0,0,0
0,0,0,0
336,0,0,0
1712,0,75,0
0,0,0,0
3664,0,25,6
55584,3,225,3
2240,0,0,1
0,0,0,0
176,0,0,2
0,0,0,0
2256,0,25,1
64,0,0,0
176,0,0,1
96,0,0,0
80,0,0,0
16,0,0,1
192,1,0,3
1040,0,0,0
3600,0,0,0
144,0,0,0
96,0,0,2
0,0,0,0
16,0,0,0
352,0,0,1
14912,2,125,1
0,0,0,0
224,0,0,1
0,0,0,0
160,0,0,0
64,0,0,0
112,0,0,0
432,0,0,0
16,0,0,1
64,0,0,0
96,0,0,4
16,0,0,0
32,0,0,0
80,0,0,0
96,0,0,0
496,0,0,0
16,0,0,1
3696,0,0,1
368,0,0,1
256,0,0,0
7600,0,225,6
0,0,0,0
32,0,0,0
16,0,0,0
64,0,0,0
192,0,0,0
320,0,0,0
64,0,0,0
752,0,0,2
352,0,0,1
2032,0,25,1
48,0,0,1
544,0,0,2
48,0,0,0
0,0,0,0
80,0,0,0
0,0,0,0
560,0,0,0
32400,1,200,4
0,0,0,0
80,0,0,0
432,0,0,0
112,0,0,0
0,0,0,0
31392,2,150,2
1232,0,0,0
48,0,0,0
16,0,0,2
624,0,0,0
48,0,0,0
560,0,125,2
2272,0,0,0
48,0,0,3
112,0,0,1
48,0,0,0
32,0,0,0
18128,2,125,1
1792,0,100,1
1456,0,0,1
0,0,0,0
1872,0,0,0
0,0,0,0
64,0,0,0
112,0,0,0
2368,0,0,0
1904,1,25,0
64,0,0,0
16,0,0,0
16,0,0,0
80,0,0,0
64,0,0,0
256,0,0,1
96,0,0,0
4464,1,0,5
352,0,0,1
592,0,0,3
3696,0,25,2
32,0,0,0
0,0,0,0
4752,0,0,0
32,0,0,0
48,0,0,0
160,0,0,0
720,0,0,0
256,0,0,0
1920,0,0,1
16,0,0,0
96,0,0,0
48,0,0,0
192,0,0,1
176,0,0,3
112,0,0,0
64,0,0,1
32,0,0,0
4896,0,0,0
64,0,0,1
432,0,0,0
32,0,0,0
128,0,0,0
96,0,0,1
1344,0,0,0
0,0,0,0
3344,0,0,0
0,0,0,0
0,0,0,0
32,0,0,0
32,0,0,2
1936,0,0,2
80,0,25,0
48,0,0,1
32,0,0,1
3504,0,0,3
2400,0,0,3
2112,0,0,1
128,0,0,0
1168,1,25,6
96,0,0,0
48,0,0,2
48,0,0,0
3328,0,0,2
32,0,0,2
0,0,0,1
896,0,0,0
3840,0,25,0
0,0,0,0
80,1,0,1
160,0,0,0
0,0,0,0
1536,0,0,0
0,0,0,0
32,0,0,0
160,0,0,0
32,0,0,0
96,0,0,1
77264,0,75,6
12928,0,25,0
144,0,0,1
32,0,0,1
14464,1,50,0
480,0,0,0
3376,0,0,1
1360,0,75,0
144,0,0,0
32,0,0,0
5760,0,0,0
656,0,0,0
32,0,0,0
464,0,0,2
16,0,0,0
112,0,50,0
320,0,0,0
7424,0,25,1
240,0,0,2
240,0,0,0
0,0,0,0
0,0,0,0
1232,0,0,1
0,0,0,0
1824,0,0,0
112,0,0,1
0,0,0,0
80,0,0,0
1264,0,0,1
32,0,0,0
16,0,0,0
384,0,0,0
96,0,0,0
1920,0,25,1
48,0,0,0
80,0,0,0
0,0,0,0
160,0,0,0
0,0,0,0
64,0,0,1
64,0,0,1
400,0,0,0
288,0,0,0
112,0,0,1
1872,0,75,1
32,0,0,0
16,0,0,0
2624,0,0,1
16,0,0,0
15952,0,25,0
432,0,0,0
176,0,0,0
160,0,0,0
80,0,0,2
0,0,0,0
1968,0,0,2
0,0,0,0
96,0,0,0
96,0,0,0
16,0,0,0
48,0,0,0
16,0,0,0
2608,0,0,0
64,1,0,0
128,0,0,2
0,0,0,0
1168,0,0,1
1776,0,0,1
32,0,0,0
768,0,125,0
80,0,0,0
48,0,0,0
144,0,0,1
736,0,0,0
128,0,0,0
1824,0,250,2
16,0,0,0
192,0,0,0
96,0,25,0
16,0,0,0
128,0,0,0
400,0,0,0
336,0,0,0
512,0,0,0
16,0,0,0
3264,0,0,0
12672,0,0,1
3840,0,25,11
16,0,0,0
1120,0,0,3
0,0,0,0
400,0,0,0
112,0,0,1
96,0,0,0
32,0,0,1
55216,5,50,12
80,1,25,1
16,0,0,1
16,0,0,0
384,0,0,0
128,0,0,1
48,0,0,0
112,0,0,0
3120,0,0,0
32,0,0,0
1120,0,0,9
1904,0,0,3
640,0,0,1
0,0,0,0
3616,0,0,0
0,0,0,0
0,0,0,2
2064,0,75,2
64,0,0,0
16,0,0,0
16,0,0,0
96,0,0,0
0,0,0,0
576,0,0,0
51424,0,50,5
160,0,0,0
16,0,0,0
64,0,0,3
48,0,0,1
224,0,0,1
52080,2,150,8
48,0,0,1
368,0,0,0
0,0,0,0
64,0,0,0
2848,1,0,2
64,1,0,0
304,0,0,0
12112,1,75,2
0,0,0,0
1136,0,0,0
0,0,0,0
2192,0,200,1
112,0,0,0
64,0,0,0
112,0,0,0
80,0,0,1
704,0,100,3
1232,0,0,2
64,0,0,0
1408,1,25,0
16,1,0,0
16,0,0,0
16,0,0,0
0,0,0,0
128,0,0,0
368,0,0,0
16,0,0,0
128,0,0,0
768,0,0,3
96,0,0,1
32,0,0,0
48,0,0,0
1488,0,0,2
16,0,0,0
16,0,0,0
80,0,0,0
2576,0,75,1
1552,0,0,0
480,0,0,0
32,0,0,0
16,0,0,0
624,0,0,0
400,0,0,1
384,0,0,0
144,0,0,0
64,0,0,0
48,0,0,1
48,0,0,0
48,1,0,1
128,0,0,0
192,0,0,0
96,0,0,2
0,0,0,1
16,0,0,0
64,0,0,0
48,0,0,0
80,0,0,0
5472,0,0,0
48,0,0,0
272,0,0,1
0,0,0,2
480,0,0,1
16,0,0,0
656,0,0,0
448,0,0,1
0,0,0,1
320,0,0,2
896,0,0,1
16,0,0,0
