population,hospitals,mobilehomes,psubstations
1088,3,50,7
2544,0,0,2
1280,0,0,2
6752,0,0,0
2448,0,25,4
1888,0,0,3
7424,0,75,1
3760,0,0,1
3056,0,50,0
5888,0,125,6
55680,3,100,11
704,0,0,0
5040,0,150,6
2544,1,100,3
14736,1,200,4
2976,3,0,8
1760,0,0,1
2272,0,0,3
944,0,0,0
0,0,0,0
2768,0,25,2
1888,0,0,0
7936,0,0,0
3584,0,25,7
33040,0,325,9
304,0,75,3
2736,0,0,3
784,0,0,1
768,0,0,0
105168,4,425,26
4320,1,0,3
13776,0,50,3
2224,0,0,1
3584,0,25,4
12880,0,0,2
1264,0,0,1
2288,0,0,1
17280,4,0,11
1376,0,0,0
1888,0,0,2
1808,0,150,3
6448,0,0,5
448,0,0,0
32,0,0,0
6784,1,0,6
2816,0,50,1
2128,0,0,1
9392,0,0,6
4448,1,75,3
16608,1,0,4
26112,3,100,11
4496,0,0,5
3760,1,25,5
2800,0,25,2
32272,0,50,10
3632,0,0,0
4400,0,0,6
1920,0,25,3
896,0,0,0
2704,0,0,0
608,0,0,2
3616,0,0,1
1616,1,125,2
5728,0,0,0
31424,0,25,10
3184,0,0,1
10800,0,150,1
3072,0,0,1
3344,0,0,2
4960,1,0,5
1760,0,25,0
8752,0,100,1
42048,1,75,13
1248,0,25,1
1200,0,0,0
9824,1,150,7
1792,0,0,1
720,0,0,1
3712,0,0,1
20704,0,0,1
7472,0,50,8
23008,0,200,9
1488,0,0,0
0,0,0,0
8400,0,50,1
272,0,0,0
1184,0,0,1
1616,0,0,0
5552,0,0,0
3648,0,0,3
448,0,25,0
14128,0,25,2
2224,0,0,0
1024,0,0,1
17776,3,25,11
1472,0,0,0
4544,0,0,0
21904,0,0,4
39264,0,75,3
7712,0,0,3
5696,0,25,3
13424,0,75,8
976,0,50,2
192,0,0,0
20800,3,125,2
768,0,0,0
1552,0,0,0
6544,0,125,6
11008,0,0,5
7008,1,0,6
3424,0,0,10
416,0,0,0
576,0,0,0
672,0,75,4
1248,0,0,3
7840,0,50,2
2336,0,50,3
1536,0,50,2
33936,0,125,4
19968,0,50,2
4672,0,0,2
1952,0,0,6
2080,0,0,0
1488,0,0,2
832,0,0,0
4320,0,25,1
3648,0,0,0
5568,0,0,3
15424,1,175,14
28544,3,125,7
7328,0,0,3
656,0,0,1
8992,0,100,1
7776,0,0,1
2592,0,0,1
1504,0,75,2
3424,0,25,4
800,0,0,2
176,0,0,0
3792,0,150,1
256,0,0,0
1216,0,0,1
14832,0,325,7
448,0,0,0
1232,0,0,0
400,0,0,0
2496,0,0,1
27408,0,0,3
8192,0,0,2
48,0,0,0
15184,0,250,7
1920,0,0,0
5376,0,25,12
1344,0,0,0
528,0,0,0
27792,1,100,3
0,0,0,0
1312,0,0,1
4336,1,25,3
1264,1,0,0
6480,1,50,4
1088,0,0,2
3232,0,0,1
512,0,0,0
2112,0,0,0
464,0,0,0
20432,0,25,5
704,0,0,1
3536,1,25,7
3536,0,0,1
496,0,0,0
2224,0,0,0
3504,0,0,0
208,0,0,0
1280,0,0,0
49312,3,325,10
496,1,0,1
16016,1,50,11
3440,0,0,4
2880,0,0,2
17344,2,50,6
464,0,0,0
21104,0,50,4
16176,0,25,5
1120,0,0,0
6448,0,50,4
1392,0,0,0
4192,0,0,0
2240,0,0,1
2624,0,0,4
13536,0,75,2
2016,0,0,2
1696,0,0,2
704,0,0,0
1808,0,0,0
8288,1,200,7
2320,0,125,1
9968,0,25,4
10864,0,150,5
2896,1,175,2
5952,0,25,0
10496,0,200,8
2576,0,0,5
512,0,0,0
1072,0,0,1
1152,0,0,0
16768,0,0,1
1904,0,0,0
640,0,0,1
1520,0,0,2
4080,0,0,1
3424,0,150,6
752,0,0,0
5328,0,125,3
416,0,0,2
16048,0,0,1
976,0,0,1
2064,0,175,6
33424,0,50,11
1488,0,0,0
1808,0,0,0
9408,0,0,5
2784,0,50,1
48,0,0,0
7312,0,0,2
5600,0,25,4
19072,0,300,6
3808,0,75,0
7072,0,25,11
26256,0,0,0
2736,0,0,1
5040,0,0,2
8016,3,75,4
864,0,0,1
1808,2,525,4
896,0,0,1
2736,1,150,0
432,0,0,2
11552,0,0,2
2496,0,25,1
4176,0,25,0
352,0,0,0
14080,0,250,4
4368,2,25,4
480,0,25,0
5968,0,25,4
1552,0,25,1
1280,0,0,1
2080,2,75,6
1568,0,0,2
13424,1,450,4
4192,0,0,0
1040,0,0,0
1152,0,0,0
2480,0,0,2
928,0,0,0
36416,0,250,5
3024,0,0,2
3088,0,125,2
3904,0,0,3
3248,0,0,1
5728,0,0,0
5264,0,25,0
2048,0,75,0
7440,0,0,2
1312,0,0,0
25120,3,0,6
1440,0,0,1
1440,0,0,1
752,0,0,0
1712,0,0,0
1088,0,0,0
864,0,0,0
1392,0,0,2
29168,2,525,14
44048,3,250,13
104208,3,250,15
6096,1,175,4
0,0,0,0
2848,0,0,0
20144,1,0,13
20016,0,0,5
960,0,0,0
96,0,0,2
496,0,75,1
3104,0,0,3
896,0,0,0
4528,0,0,1
5008,0,0,3
192,0,0,0
17440,0,125,6
2112,0,0,1
384,0,25,1
7600,1,0,4
8096,0,50,3
464,0,0,3
4000,0,0,4
1280,0,0,2
1648,0,0,0
128,0,0,0
2512,0,0,1
2224,0,0,0
4480,3,0,6
736,0,0,0
1088,0,0,0
368,0,0,0
32,0,0,0
3360,0,0,0
2176,1,175,2
7648,0,75,4
3904,0,0,0
1504,1,100,1
896,0,0,1
592,0,0,3
7104,0,100,7
2032,1,150,0
304,0,0,0
2736,0,25,2
1872,0,0,6
30448,0,275,9
74336,4,250,17
4992,0,150,4
4080,0,0,0
432,0,0,0
3104,1,25,3
5872,1,25,2
0,0,0,0
10560,1,325,5
8704,0,25,3
1952,0,0,2
3632,1,25,1
2320,0,0,3
5440,0,0,0
1024,0,0,0
11408,2,50,12
768,0,0,1
1520,0,0,0
640,0,0,0
1760,0,50,3
2208,0,0,1
66800,3,275,14
11072,0,25,0
432,0,0,0
1344,0,0,0
42224,0,100,14
6544,0,50,4
5008,0,0,2
1088,0,0,0
656,0,0,0
368,0,0,2
1856,0,0,0
21808,0,75,10
480,0,0,0
0,0,0,0
17584,0,25,1
10832,3,75,8
7280,0,100,9
1040,2,75,1
1488,0,0,0
35808,0,375,4
1392,0,25,1
0,0,0,0
7120,0,0,3
880,0,25,2
7056,0,75,0
2864,0,25,0
2480,0,25,2
3312,0,50,1
3120,0,0,1
0,0,0,0
2736,0,0,4
21360,0,150,18
1440,0,0,1
62144,1,125,9
464,0,0,0
336,0,0,0
2160,0,0,1
30384,3,125,4
11680,0,75,0
9024,0,100,3
5968,1,0,1
18000,0,175,4
4496,0,0,1
11696,1,125,2
960,0,0,0
64,0,0,0
9072,0,25,8
2160,0,0,0
0,0,0,0
7920,0,0,0
5344,0,25,9
9648,0,0,0
912,0,25,1
2144,0,175,6
0,0,0,0
12592,0,75,5
32,0,0,0
0,0,0,0
0,0,0,0
384,0,50,3
46176,0,25,4
4192,1,0,6
45296,3,200,3
5280,0,175,6
9344,0,25,5
2784,0,0,3
7776,0,25,5
1968,0,25,2
7216,1,0,1
15536,0,25,2
43216,3,125,4
128,0,0,0
4576,0,25,1
1232,0,25,0
1056,0,0,0
192,0,0,1
4048,0,75,2
7504,1,50,12
2768,0,25,5
10608,0,25,7
3568,0,0,0
7744,0,25,0
1232,0,25,1
2704,0,0,4
2976,1,50,11
10640,0,0,3
1456,0,0,0
288,0,0,2
1552,0,0,3
1392,0,25,0
30432,0,125,9
32,0,0,0
14256,4,150,12
3888,0,0,1
1056,2,25,1
6016,0,25,4
1888,0,25,4
2048,0,0,1
4720,0,0,6
9648,0,25,8
1760,0,0,5
1120,0,0,4
1008,0,0,0
3008,0,200,4
8656,0,0,3
12144,2,0,4
3584,0,0,0
